LOCUS	PFAM_CODE	DOMAINE	PFAM_START	PFAM_STOP	LENGTH	PFAM_SCORE	PFAM_EXPECTED
BC1G_15809	PF00291.17	Pyridoxal-phosphate dependent enzyme	7363	8253	891	296.1000061035156	0.0
BC1G_15809	PF00291.17	Pyridoxal-phosphate dependent enzyme	7366	8253	888	299.30999755859375	0.0
BC1G_15810	PF04588.5	Hypoxia induced protein conserved region	8856	9197	342	65.44000244140625	1.8999999857164144E-16
BC1G_15810	PF04588.5	Hypoxia induced protein conserved region	8856	9197	342	61.0	3.79999986555371E-15
BC1G_15810	PF04588.5	Hypoxia induced protein conserved region	8856	9197	342	61.0	3.79999986555371E-15
BC1G_15810	PF04588.8	Hypoxia induced protein conserved region	8960	9188	229	78.1	2.7E-22
BC1G_15811	PF08593.5	Meiotically up-regulated glycoproteins C-terminal	10506	10754	249	84.9	2.4E-24
BC1G_15811	PF07534.11	TLD	9981	10565	585	108.1	3.0E-31
BC1G_15813	PF06985.3	Heterokaryon incompatibility protein (HET)	12904	13449	546	59.29999923706055	1.1999999620013451E-14
BC1G_15813	PF06985.6	Heterokaryon incompatibility protein (HET)	12904	13449	546	100.2	9.5E-29
BC1G_15813	PF06985.3	Heterokaryon incompatibility protein (HET)	12904	13449	546	59.31999969482422	1.29999999412783E-14
BC1G_15813	PF06985.3	Heterokaryon incompatibility protein (HET)	12904	13449	546	59.29999923706055	1.1999999620013451E-14
BC1G_15815	PF02913.11	FAD linked oxidases, C-terminal domain	21849	22598	750	67.19999694824219	5.40000014399643E-17
BC1G_15815	PF01565.15	FAD binding domain	21001	21481	481	118.13999938964844	2.4999999491529746E-32
BC1G_15815	PF01565.15	FAD binding domain	21001	21481	481	117.5	3.8000000167520694E-32
BC1G_15815	PF02913.11	FAD linked oxidases, C-terminal domain	21849	22598	750	67.19999694824219	5.40000014399643E-17
BC1G_15815	PF01565.15	FAD binding domain	21001	21481	481	117.5	3.8000000167520694E-32
BC1G_15815	PF02913.11	FAD linked oxidases, C-terminal domain	21861	22598	738	105.62000274658203	1.4999999445713045E-28
BC1G_15815	PF01565.18	FAD binding domain	21001	21481	481	99.4	1.0E-28
BC1G_15815	PF02913.14	FAD linked oxidases, C-terminal domain	21867	22598	732	106.2	1.5E-30
BC1G_15816	PF00561.12	alpha/beta hydrolase fold	23713	24730	1018	37.630001068115234	4.4000000087862645E-8
BC1G_15816	PF00561.12	alpha/beta hydrolase fold	23713	24730	1018	40.29999923706055	6.4000000854491645E-9
BC1G_15816	PF00561.12	alpha/beta hydrolase fold	23713	24730	1018	40.29999923706055	6.4000000854491645E-9
BC1G_15816	PF12697.2	Alpha/beta hydrolase family	23370	24721	1352	73.0	2.9E-20
BC1G_15816	PF00561.15	alpha/beta hydrolase fold	23713	24718	1006	53.1	2.8E-14
BC1G_15816	PF12695.2	Alpha/beta hydrolase family	23367	24685	1319	34.9	1.0E-8
BC1G_15817	PF02518.21	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	29831	30709	879	79.0	1.8E-22
BC1G_15817	PF00512.20	His Kinase A (phospho-acceptor) domain	29438	29680	243	42.0	6.0E-11
BC1G_15817	PF00512.17	His Kinase A (phosphoacceptor) domain	29438	29680	243	50.83000183105469	4.69999993785164E-12
BC1G_15817	PF02518.18	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	29831	30784	954	93.87000274658203	5.100000050357748E-25
BC1G_15817	PF02518.18	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	29831	30784	954	93.80000305175781	5.399999908308773E-25
BC1G_15817	PF00512.17	His Kinase A (phosphoacceptor) domain	29438	29680	243	50.79999923706055	4.500000198859322E-12
BC1G_15817	PF02518.18	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	29831	30784	954	93.80000305175781	5.399999908308773E-25
BC1G_15817	PF00512.17	His Kinase A (phosphoacceptor) domain	29438	29680	243	50.79999923706055	4.500000198859322E-12
BC1G_15819	PF00696.20	Amino acid kinase family	3894	4813	920	238.8000030517578	0.0
BC1G_15819	PF00696.23	Amino acid kinase family	3894	4810	917	140.9	4.3E-41
BC1G_15819	PF00696.20	Amino acid kinase family	3894	4813	920	239.47000122070312	0.0
BC1G_15819	PF01472.12	PUA domain	3378	3638	261	67.05999755859375	6.09999975213596E-17
BC1G_15819	PF01472.12	PUA domain	3378	3638	261	67.0999984741211	5.799999872808698E-17
BC1G_15819	PF00696.20	Amino acid kinase family	3894	4813	920	238.8000030517578	0.0
BC1G_15819	PF01472.12	PUA domain	3378	3638	261	67.0999984741211	5.799999872808698E-17
BC1G_15819	PF01472.15	PUA domain	3378	3638	261	56.4	1.6E-15
BC1G_15820	PF09768.4	Peptidase M76 family	5277	5612	336	124.0	3.7E-36
BC1G_15821	PF07714.9	Protein tyrosine kinase	6258	7030	773	81.69999694824219	2.299999927010702E-21
BC1G_15821	PF00069.17	Protein kinase domain	6234	7030	797	258.1000061035156	0.0
BC1G_15821	PF07714.12	Protein tyrosine kinase	6264	7030	767	141.7	2.0E-41
BC1G_15821	PF00069.17	Protein kinase domain	6234	7030	797	258.07000732421875	0.0
BC1G_15821	PF07714.9	Protein tyrosine kinase	6258	7030	773	82.0199966430664	1.899999939704493E-21
BC1G_15821	PF00069.20	Protein kinase domain	6234	7030	797	224.4	1.2E-66
BC1G_15821	PF00069.17	Protein kinase domain	6234	7030	797	258.1000061035156	0.0
BC1G_15821	PF07714.9	Protein tyrosine kinase	6258	7030	773	81.69999694824219	2.299999927010702E-21
BC1G_15822	PF04176.5	TIP41-like family	8372	8964	593	246.0	0.0
BC1G_15822	PF04176.5	TIP41-like family	8372	8964	593	246.0	0.0
BC1G_15822	PF04176.5	TIP41-like family	8372	8964	593	246.02000427246094	0.0
BC1G_15822	PF04176.8	TIP41-like family	8372	8964	593	261.2	2.7E-78
BC1G_15825	PF00067.17	Cytochrome P450	13376	14637	1262	59.6	1.7E-16
BC1G_15826	PF00856.23	SET domain	16060	16299	240	56.0	4.6E-15
BC1G_15827	PF02133.7	Permease for cytosine/purines, uracil, thiamine, allantoin	18622	20370	1749	286.8999938964844	0.0
BC1G_15827	PF02133.7	Permease for cytosine/purines, uracil, thiamine, allantoin	18622	20370	1749	286.8999938964844	0.0
BC1G_15827	PF02133.7	Permease for cytosine/purines, uracil, thiamine, allantoin	18622	20370	1749	286.92999267578125	0.0
BC1G_15827	PF02133.10	Permease for cytosine/purines, uracil, thiamine, allantoin	18622	20370	1749	296.7	2.1E-88
BC1G_15828	PF07690.8	Major Facilitator Superfamily	22930	24330	1401	67.69999694824219	3.700000055773374E-17
BC1G_15828	PF07690.8	Major Facilitator Superfamily	22930	24330	1401	67.69999694824219	3.700000055773374E-17
BC1G_15828	PF07690.8	Major Facilitator Superfamily	22930	24306	1377	63.900001525878906	5.400000210170879E-16
BC1G_15828	PF07690.11	Major Facilitator Superfamily	22863	24306	1444	72.4	2.5E-20
BC1G_15830	PF00264.15	Common central domain of tyrosinase	29061	30046	986	173.3	7.5E-51
BC1G_15830	PF00264.12	Common central domain of tyrosinase	27861	30175	2315	-71.69999694824219	7.300000288523734E-5
BC1G_15830	PF00264.12	Common central domain of tyrosinase	27861	30175	2315	-71.69999694824219	7.300000288523734E-5
BC1G_15832	PF00445.13	Ribonuclease T2 family	30861	31244	384	86.7	1.3E-24
BC1G_15832	PF00445.10	Ribonuclease T2 family	30864	31253	390	-4.699999809265137	7.39999990173601E-8
BC1G_15832	PF00445.10	Ribonuclease T2 family	30864	31253	390	-4.699999809265137	7.39999990173601E-8
BC1G_15833	PF00067.14	Cytochrome P450	32160	33852	1693	-41.599998474121094	4.3999999199684225E-9
BC1G_15833	PF00067.17	Cytochrome P450	32946	33750	805	142.3	1.5E-41
BC1G_15833	PF00067.14	Cytochrome P450	32160	33852	1693	-41.599998474121094	4.3999999199684225E-9
BC1G_15834	PF00067.17	Cytochrome P450	34604	35984	1381	107.0	7.4E-31
BC1G_15834	PF00067.14	Cytochrome P450	34592	36293	1702	-65.5999984741211	5.5000000998006726E-8
BC1G_15834	PF00067.14	Cytochrome P450	34592	36293	1702	-65.5999984741211	5.5000000998006726E-8
BC1G_15836	PF01494.11	FAD binding domain	1278	2521	1244	-59.0	4.199999921183917E-7
BC1G_15836	PF13450.1	NAD(P)-binding Rossmann-like domain	2149	2506	358	24.1	2.3E-5
BC1G_15836	PF01494.14	FAD binding domain	1278	2169	892	80.6	9.6E-23
BC1G_15836	PF01494.14	FAD binding domain	2285	2521	237	80.6	9.6E-23
BC1G_15836	PF01494.11	FAD binding domain	1278	2521	1244	-59.0	4.199999921183917E-7
BC1G_15837	PF08659.5	KR domain	4140	4728	589	179.6	4.0E-53
BC1G_15837	PF00106.17	short chain dehydrogenase	4179	4728	550	173.6999969482422	0.0
BC1G_15837	PF00106.17	short chain dehydrogenase	4179	4728	550	173.8000030517578	0.0
BC1G_15837	PF08659.2	KR domain	4140	4728	589	243.14999389648438	0.0
BC1G_15837	PF08659.2	KR domain	4140	4728	589	243.1999969482422	0.0
BC1G_15837	PF00106.17	short chain dehydrogenase	4179	4728	550	173.6999969482422	0.0
BC1G_15837	PF00106.20	short chain dehydrogenase	4179	4728	550	143.0	7.2E-42
BC1G_15837	PF00550.20	Phosphopantetheine attachment site	3609	3821	213	24.4	2.4E-5
BC1G_15837	PF08659.2	KR domain	4140	4728	589	243.1999969482422	0.0
BC1G_15838	PF08240.7	Alcohol dehydrogenase GroES-like domain	6154	6394	241	36.4	3.2E-9
BC1G_15838	PF08240.4	Alcohol dehydrogenase GroES-like domain	6118	6394	277	29.5	9.799999816095806E-7
BC1G_15838	PF00107.21	Zinc-binding dehydrogenase	5767	5991	225	54.6	6.6E-15
BC1G_15838	PF00107.18	Zinc-binding dehydrogenase	5773	6027	255	6.420000076293945	2.2400000307243317E-4
BC1G_15838	PF08240.4	Alcohol dehydrogenase GroES-like domain	6118	6394	277	30.600000381469727	1.9999999949504854E-6
BC1G_15838	PF08240.4	Alcohol dehydrogenase GroES-like domain	6118	6394	277	29.5	9.799999816095806E-7
BC1G_15838	PF00698.16	Acyl transferase domain	8681	9376	696	71.3	7.9E-20
BC1G_15839	PF02801.14	Beta-ketoacyl synthase, C-terminal domain	10128	10529	402	165.60000610351562	0.0
BC1G_15839	PF00109.18	Beta-ketoacyl synthase, N-terminal domain	10551	11407	857	332.8699951171875	0.0
BC1G_15839	PF02801.14	Beta-ketoacyl synthase, C-terminal domain	10128	10529	402	165.64999389648438	0.0
BC1G_15839	PF00109.21	Beta-ketoacyl synthase, N-terminal domain	10551	11410	860	257.0	1.6E-76
BC1G_15839	PF00109.18	Beta-ketoacyl synthase, N-terminal domain	10551	11407	857	333.0	0.0
BC1G_15839	PF02801.14	Beta-ketoacyl synthase, C-terminal domain	10128	10529	402	165.60000610351562	0.0
BC1G_15839	PF00109.18	Beta-ketoacyl synthase, N-terminal domain	10551	11407	857	333.0	0.0
BC1G_15839	PF02801.17	Beta-ketoacyl synthase, C-terminal domain	10128	10529	402	126.0	6.0E-37
BC1G_15839	PF00108.18	Thiolase, N-terminal domain	10599	10876	278	27.3	1.4E-6
BC1G_15841	PF02458.7	Transferase family	13394	14776	1383	-134.6999969482422	1.9999999494757503E-4
BC1G_15841	PF02458.10	Transferase family	13721	14770	1050	53.7	1.0E-14
BC1G_15841	PF02458.7	Transferase family	13394	14776	1383	-134.6999969482422	1.9999999494757503E-4
BC1G_15846	PF04082.13	Fungal specific transcription factor domain	23389	23802	414	26.6	2.2E-6
BC1G_15849	PF00106.17	short chain dehydrogenase	27619	28116	498	72.63999938964844	1.3000000492180588E-18
BC1G_15849	PF00106.20	short chain dehydrogenase	27619	28116	498	100.4	8.8E-29
BC1G_15849	PF13561.1	Enoyl-(Acyl carrier protein) reductase	27496	28101	606	68.7	5.7E-19
BC1G_15849	PF08659.5	KR domain	27586	28113	528	46.9	2.2E-12
BC1G_15849	PF13460.1	NADH(P)-binding	27484	28107	624	31.7	1.2E-7
BC1G_15849	PF08659.2	KR domain	27583	28104	522	-68.30000305175781	0.002199999988079071
BC1G_15849	PF01370.16	NAD dependent epimerase/dehydratase family	27709	28110	402	21.0	1.6E-4
BC1G_15849	PF08659.2	KR domain	27583	28104	522	-68.30000305175781	0.002199999988079071
BC1G_15849	PF00106.17	short chain dehydrogenase	27619	28116	498	72.30000305175781	1.599999949224836E-18
BC1G_15849	PF00106.17	short chain dehydrogenase	27619	28116	498	72.30000305175781	1.599999949224836E-18
BC1G_15853	PF00611.18	Fes/CIP4, and EFC/F-BAR homology domain	4564	5002	439	36.2	4.6E-9
BC1G_15853	PF10291.4	Muniscin C-terminal mu homology domain	2195	3050	856	254.2	9.6E-76
BC1G_15863	PF02269.8	Transcription initiation factor IID, 18kD subunit	28928	29290	363	109.80000305175781	7.700000325343846E-30
BC1G_15863	PF02269.11	Transcription initiation factor IID, 18kD subunit	28934	29290	357	94.4	2.4E-27
BC1G_15863	PF02269.8	Transcription initiation factor IID, 18kD subunit	28928	29290	363	109.83999633789062	8.000000025368615E-30
BC1G_15863	PF02269.8	Transcription initiation factor IID, 18kD subunit	28928	29290	363	109.80000305175781	7.700000325343846E-30
BC1G_15876	PF12812.2	PDZ-like domain	25963	26199	237	78.3	2.6E-22
BC1G_15881	PF00067.14	Cytochrome P450	917	2393	1477	-64.5999984741211	4.90000005015645E-8
BC1G_15881	PF00067.17	Cytochrome P450	917	1745	829	101.1	4.7E-29
BC1G_15881	PF00067.14	Cytochrome P450	917	2393	1477	-64.5999984741211	4.90000005015645E-8
BC1G_15882	PF01189.12	NOL1/NOP2/sun family	5097	5699	603	52.6	3.7E-14
BC1G_15883	PF01246.12	Ribosomal protein L24e	6571	7042	472	120.30000305175781	5.599999986019683E-33
BC1G_15883	PF01246.12	Ribosomal protein L24e	6571	7042	472	120.30000305175781	5.599999986019683E-33
BC1G_15883	PF01246.12	Ribosomal protein L24e	6571	7042	472	119.68000030517578	8.799999768121225E-33
BC1G_15883	PF01246.15	Ribosomal protein L24e	6571	7039	469	97.7	2.3E-28
BC1G_15884	PF00498.21	FHA domain	10472	10708	237	39.3	4.6E-10
BC1G_15884	PF00498.18	FHA domain	10472	10708	237	31.600000381469727	2.7999999474559445E-6
BC1G_15884	PF00250.10	Fork head domain	9631	10078	448	132.5	1.1000000126281123E-36
BC1G_15884	PF00498.18	FHA domain	10472	10708	237	31.600000381469727	2.7999999474559445E-6
BC1G_15884	PF00250.10	Fork head domain	9631	10078	448	132.5	1.1000000126281123E-36
BC1G_15884	PF00250.13	Fork head domain	9739	10078	340	102.1	1.1E-29
BC1G_15884	PF00498.18	FHA domain	10472	10708	237	42.45000076293945	1.6000000213622911E-9
BC1G_15884	PF00250.10	Fork head domain	9712	10078	367	129.00999450683594	1.3999999965049207E-35
BC1G_15889	PF00578.13	AhpC/TSA family	24352	24927	576	7.699999809265137	1.4000000373926014E-4
BC1G_15889	PF00578.13	AhpC/TSA family	24352	24927	576	7.699999809265137	1.4000000373926014E-4
BC1G_15889	PF13911.1	AhpC/TSA antioxidant enzyme	24604	24921	318	40.7	1.7E-10
BC1G_15889	PF00578.16	AhpC/TSA family	24337	24924	588	31.1	1.4E-7
BC1G_15890	PF13577.1	SnoaL-like domain	25271	26553	1283	27.3	2.4E-6
BC1G_15895	PF00628.21	PHD-finger	1155	1304	150	24.729999542236328	1.700000029813964E-5
BC1G_15895	PF00856.20	SET domain	1746	2219	474	27.0	2.4000000848900527E-6
BC1G_15895	PF00856.20	SET domain	1746	2219	474	27.0	2.4000000848900527E-6
BC1G_15895	PF00856.20	SET domain	1746	2219	474	29.079999923706055	4.999999873689376E-6
BC1G_15896	PF00953.13	Glycosyl transferase family 4	5391	5936	546	258.20001220703125	0.0
BC1G_15896	PF00953.13	Glycosyl transferase family 4	5391	5936	546	258.20001220703125	0.0
BC1G_15896	PF00953.13	Glycosyl transferase family 4	5391	5936	546	262.55999755859375	0.0
BC1G_15896	PF00953.16	Glycosyl transferase family 4	5406	5936	531	111.3	3.4E-32
BC1G_15897	PF00400.24	WD domain, G-beta repeat	9153	9278	126	75.01000213623047	2.399999923837254E-19
BC1G_15897	PF00400.24	WD domain, G-beta repeat	9300	9419	120	75.01000213623047	2.399999923837254E-19
BC1G_15897	PF00400.24	WD domain, G-beta repeat	8253	8369	117	22.0	0.002099999925121665
BC1G_15897	PF00400.24	WD domain, G-beta repeat	9300	9419	120	21.899999618530273	0.002300000051036477
BC1G_15897	PF00400.24	WD domain, G-beta repeat	8253	8369	117	22.0	0.002099999925121665
BC1G_15897	PF00400.24	WD domain, G-beta repeat	9300	9419	120	21.899999618530273	0.002300000051036477
BC1G_15897	PF00400.24	WD domain, G-beta repeat	8586	8714	129	75.01000213623047	2.399999923837254E-19
BC1G_15897	PF00400.24	WD domain, G-beta repeat	8253	8369	117	75.01000213623047	2.399999923837254E-19
BC1G_15897	PF00400.27	WD domain, G-beta repeat	8253	8366	114	70.0	6.9E-20
BC1G_15897	PF00400.27	WD domain, G-beta repeat	8586	8708	123	70.0	6.9E-20
BC1G_15897	PF00400.27	WD domain, G-beta repeat	9300	9401	102	70.0	6.9E-20
BC1G_15900	PF05179.6	RNA pol II accessory factor, Cdc73 family	12799	13682	884	113.0	8.600000365813634E-31
BC1G_15900	PF05179.9	RNA pol II accessory factor, Cdc73 family	12799	13778	980	148.0	3.0E-43
BC1G_15900	PF05179.6	RNA pol II accessory factor, Cdc73 family	12799	13778	980	126.18000030517578	9.700000303768008E-35
BC1G_15900	PF05179.6	RNA pol II accessory factor, Cdc73 family	12799	13682	884	113.0	8.600000365813634E-31
BC1G_15901	PF02845.8	CUE domain	17665	17793	129	37.0	6.799999852091787E-8
BC1G_15901	PF02845.11	CUE domain	17665	17790	126	46.8	1.3E-12
BC1G_15901	PF02845.8	CUE domain	17665	17793	129	35.70000076293945	1.5999999902760464E-7
BC1G_15901	PF02845.8	CUE domain	17665	17793	129	35.70000076293945	1.5999999902760464E-7
BC1G_15906	PF00549.11	CoA-ligase	31725	32135	411	249.8000030517578	0.0
BC1G_15906	PF08442.2	ATP-grasp domain	32262	32934	673	414.70001220703125	0.0
BC1G_15906	PF08442.2	ATP-grasp domain	32262	32934	673	414.70001220703125	0.0
BC1G_15906	PF00549.11	CoA-ligase	31725	32135	411	249.8000030517578	0.0
BC1G_15906	PF13549.1	ATP-grasp domain	32217	32958	742	42.3	4.3E-11
BC1G_15906	PF08442.2	ATP-grasp domain	32262	32934	673	414.70001220703125	0.0
BC1G_15906	PF00549.14	CoA-ligase	31725	32087	363	93.8	6.5E-27
BC1G_15906	PF08442.5	ATP-grasp domain	32262	32934	673	263.2	1.0E-78
BC1G_15907	PF04468.4	PSP1 C-terminal conserved region	1320	1839	520	64.19999694824219	4.0999999831089888E-16
BC1G_15907	PF04468.4	PSP1 C-terminal conserved region	1320	1839	520	64.19999694824219	4.0999999831089888E-16
BC1G_15907	PF04468.4	PSP1 C-terminal conserved region	1320	1839	520	64.2300033569336	4.300000079125694E-16
BC1G_15907	PF04468.7	PSP1 C-terminal conserved region	1335	1839	505	90.6	4.2E-26
BC1G_15909	PF00827.12	Ribosomal L15	6179	6985	807	305.4	1.1E-91
BC1G_15909	PF00827.9	Ribosomal L15	6179	6985	807	463.07000732421875	0.0
BC1G_15909	PF00827.9	Ribosomal L15	6179	6985	807	463.1000061035156	0.0
BC1G_15909	PF00827.9	Ribosomal L15	6179	6985	807	463.1000061035156	0.0
BC1G_15911	PF00632.20	HECT-domain (ubiquitin-transferase)	10835	11840	1006	249.9	2.9E-74
BC1G_15911	PF00632.17	HECT-domain (ubiquitin-transferase)	10835	11840	1006	390.1300048828125	0.0
BC1G_15911	PF00632.17	HECT-domain (ubiquitin-transferase)	10835	11840	1006	392.29998779296875	0.0
BC1G_15911	PF00632.17	HECT-domain (ubiquitin-transferase)	10835	11840	1006	392.29998779296875	0.0
BC1G_15912	PF05047.8	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain	12612	13026	415	32.20000076293945	1.9000000293090125E-6
BC1G_15912	PF05047.8	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain	12612	13026	415	32.16999816894531	1.9999999949504854E-6
BC1G_15912	PF05047.11	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain	12654	13011	358	64.8	3.7E-18
BC1G_15912	PF05047.8	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain	12612	13026	415	32.20000076293945	1.9000000293090125E-6
BC1G_15916	PF01248.18	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	20055	20456	402	88.19999694824219	2.5000000784359874E-23
BC1G_15916	PF01248.21	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	20058	20456	399	76.0	1.0E-21
BC1G_15916	PF01248.18	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	20055	20456	402	87.80000305175781	3.500000078255946E-23
BC1G_15916	PF01248.18	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	20055	20456	402	88.19999694824219	2.5000000784359874E-23
BC1G_15917	PF02939.11	UcrQ family	21464	21972	509	97.4	2.7E-28
BC1G_15917	PF02939.8	UcrQ family	21464	21972	509	125.30000305175781	1.7000000449535624E-34
BC1G_15917	PF02939.8	UcrQ family	21464	21972	509	125.30000305175781	1.7000000449535624E-34
BC1G_15917	PF02939.8	UcrQ family	21464	21972	509	125.30000305175781	1.7999999463087394E-34
BC1G_15918	PF01145.20	SPFH domain / Band 7 family	22540	23162	623	89.9	1.6E-25
BC1G_15918	PF01145.17	SPFH domain / Band 7 family	22540	23129	590	121.72000122070312	2.1000000865928772E-33
BC1G_15918	PF01145.17	SPFH domain / Band 7 family	22534	23162	629	106.0999984741211	1.0999999433028738E-28
BC1G_15918	PF01145.17	SPFH domain / Band 7 family	22534	23162	629	106.0999984741211	1.0999999433028738E-28
BC1G_15919	PF00067.17	Cytochrome P450	26370	27386	1017	38.5	4.6E-10
BC1G_15920	PF11991.3	Tryptophan dimethylallyltransferase	30640	30756	117	42.3	4.9E-11
BC1G_15930	PF05920.6	Homeobox KN domain	21951	22129	179	68.0	3.7E-19
BC1G_15930	PF00046.21	Homeobox domain	21900	22138	239	2.299999952316284	0.00279999990016222
BC1G_15930	PF00046.21	Homeobox domain	21900	22138	239	2.490000009536743	0.00612299982458353
BC1G_15930	PF00046.21	Homeobox domain	21900	22138	239	2.299999952316284	0.00279999990016222
BC1G_15930	PF00046.24	Homeobox domain	21900	22135	236	31.2	1.1E-7
BC1G_15934	PF00225.15	Kinesin motor domain	29151	30195	1045	518.5599975585938	0.0
BC1G_15934	PF00225.18	Kinesin motor domain	29154	30195	1042	347.8	3.9E-104
BC1G_15934	PF00225.15	Kinesin motor domain	29151	30195	1045	515.4000244140625	0.0
BC1G_15934	PF00225.15	Kinesin motor domain	29151	30195	1045	515.4000244140625	0.0
BC1G_15936	PF00173.20	Cytochrome b5-like Heme/Steroid binding domain	6279	6659	381	49.08000183105469	1.5999999936067155E-11
BC1G_15936	PF00063.13	Myosin head (motor domain)	6978	9086	2109	176.3000030517578	0.0
BC1G_15936	PF03142.7	Chitin synthase	5073	5921	849	236.67999267578125	0.0
BC1G_15936	PF03142.7	Chitin synthase	5067	5921	855	235.3000030517578	0.0
BC1G_15936	PF00173.20	Cytochrome b5-like Heme/Steroid binding domain	6279	6659	381	53.0	9.800000437890088E-13
BC1G_15936	PF03142.10	Chitin synthase	5106	5921	816	390.4	9.4E-117
BC1G_15936	PF03142.7	Chitin synthase	5067	5921	855	235.3000030517578	0.0
BC1G_15936	PF00173.20	Cytochrome b5-like Heme/Steroid binding domain	6279	6659	381	53.0	9.800000437890088E-13
BC1G_15936	PF00063.13	Myosin head (motor domain)	6978	9086	2109	175.0	0.0
BC1G_15936	PF00173.23	Cytochrome b5-like Heme/Steroid binding domain	6279	6659	381	59.0	2.7E-16
BC1G_15936	PF00063.16	Myosin head (motor domain)	7221	9086	1866	207.5	2.4E-61
BC1G_15936	PF00063.13	Myosin head (motor domain)	6978	9086	2109	175.0	0.0
BC1G_15938	PF08766.3	DEK C terminal domain	18571	18786	216	75.16999816894531	2.2000000594311203E-19
BC1G_15938	PF00173.20	Cytochrome b5-like Heme/Steroid binding domain	15982	16371	390	68.4800033569336	2.3000000123137025E-17
BC1G_15938	PF00173.20	Cytochrome b5-like Heme/Steroid binding domain	16381	16683	303	68.4800033569336	2.3000000123137025E-17
BC1G_15938	PF03142.10	Chitin synthase	16747	18273	1527	835.3	0.0
BC1G_15938	PF00063.16	Myosin head (motor domain)	13100	15414	2315	588.4	0.0
BC1G_15938	PF00173.23	Cytochrome b5-like Heme/Steroid binding domain	15982	16383	402	77.2	5.3E-22
BC1G_15938	PF00173.23	Cytochrome b5-like Heme/Steroid binding domain	16381	16683	303	77.2	5.3E-22
BC1G_15938	PF08766.6	DEK C terminal domain	18571	18786	216	62.7	1.8E-17
BC1G_15938	PF13632.1	Glycosyl transferase family group 2	17317	18138	822	57.3	1.4E-15
BC1G_15938	PF00063.13	Myosin head (motor domain)	13100	15414	2315	654.8900146484375	0.0
BC1G_15938	PF03142.7	Chitin synthase	16747	18345	1599	1268.77001953125	0.0
BC1G_15938	PF08766.3	DEK C terminal domain	18571	18786	216	75.0999984741211	2.2000000594311203E-19
BC1G_15938	PF03142.7	Chitin synthase	16747	18345	1599	1265.800048828125	0.0
BC1G_15938	PF00173.20	Cytochrome b5-like Heme/Steroid binding domain	16381	16683	303	13.699999809265137	0.01600000075995922
BC1G_15938	PF00173.20	Cytochrome b5-like Heme/Steroid binding domain	15982	16371	390	54.0	4.900000218945044E-13
BC1G_15938	PF00063.13	Myosin head (motor domain)	13100	15414	2315	655.9000244140625	0.0
BC1G_15938	PF13641.1	Glycosyltransferase like family 2	17203	17814	612	53.0	3.6E-14
BC1G_15938	PF03142.7	Chitin synthase	16747	18345	1599	1265.800048828125	0.0
BC1G_15938	PF00173.20	Cytochrome b5-like Heme/Steroid binding domain	16381	16683	303	13.699999809265137	0.01600000075995922
BC1G_15938	PF00173.20	Cytochrome b5-like Heme/Steroid binding domain	15982	16371	390	54.0	4.900000218945044E-13
BC1G_15938	PF00063.13	Myosin head (motor domain)	13100	15414	2315	655.9000244140625	0.0
BC1G_15938	PF08766.3	DEK C terminal domain	18571	18786	216	75.0999984741211	2.2000000594311203E-19
BC1G_15942	PF00076.17	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	23640	23885	246	28.2	9.8E-7
BC1G_15942	PF14259.1	RNA recognition motif (a.k.a. RRM, RBD, or RNP domain)	23643	23885	243	30.3	2.7E-7
BC1G_15943	PF00171.17	Aldehyde dehydrogenase family	24646	28051	3406	219.7	4.4E-65
BC1G_15943	PF00171.14	Aldehyde dehydrogenase family	24655	28641	3987	-12.899999618530273	3.79999986555371E-15
BC1G_15943	PF00171.14	Aldehyde dehydrogenase family	24655	28641	3987	-12.899999618530273	3.79999986555371E-15
BC1G_15944	PF00225.15	Kinesin motor domain	1971	3024	1054	516.3900146484375	0.0
BC1G_15944	PF00225.18	Kinesin motor domain	1974	2982	1009	382.8	9.1E-115
BC1G_15944	PF00225.15	Kinesin motor domain	1971	3024	1054	513.0999755859375	0.0
BC1G_15944	PF00225.15	Kinesin motor domain	1971	3024	1054	513.0999755859375	0.0
BC1G_15945	PF00172.10	Fungal Zn(2)-Cys(6) binuclear cluster domain	7088	7327	240	31.100000381469727	3.900000137946336E-6
BC1G_15945	PF04082.10	Fungal specific transcription factor domain	5918	6223	306	79.5	9.999999682655225E-21
BC1G_15945	PF00172.13	Fungal Zn(2)-Cys(6) binuclear cluster domain	7088	7327	240	27.3	2.2E-6
BC1G_15945	PF04082.13	Fungal specific transcription factor domain	5729	6541	813	74.6	5.1E-21
